tagname	cur_value	time	gw
SA1020-FRS-001T	75340.4926438009	2026-01-13 01:07:00.213	1
SA1020-GHS-001	65688.1134287811	2026-01-13 01:07:00.213	1
SA1020-GHV-002	960.439633275876	2026-01-13 01:07:00.213	1
SA1020-IC4-001	51151.1571549692	2026-01-13 01:07:00.213	1
SA1020-IC5-001	52659.9559827803	2026-01-13 01:07:00.213	1
SA1020-N2-001	54084.9445506354	2026-01-13 01:07:00.213	1
SA1020-NC4-001	9105.60667987478	2026-01-13 01:07:00.213	1
SA1020-NC5-001	81963.4149713752	2026-01-13 01:07:00.213	1
SA1020-PI-006A	70164.0676898169	2026-01-13 01:07:00.213	1
SA1020-SG-001	92063.9275758507	2026-01-13 01:07:00.213	1
SA1020-WI-001	33536.0471022623	2026-01-13 01:07:00.213	1
SA140-CO2-1374A	26457.7790991656	2026-01-13 01:07:00.213	1
SA140-DET-1360A	97065.6662329268	2026-01-13 01:07:00.213	1
SA140-DET-1365A	67399.3515630733	2026-01-13 01:07:00.213	1
SA140-DNTS-1360A	55453.2088111776	2026-01-13 01:07:00.213	1
SA140-DNTS-1365A	69156.435397958	2026-01-13 01:07:00.213	1
SA140-EFR-1360A	494.517567295683	2026-01-13 01:07:00.213	1
SA140-EFR-1365A	2149.20282181944	2026-01-13 01:07:00.213	1
SA140-FRS-1360A	64937.305090204	2026-01-13 01:07:00.213	1
SA140-FRS-1365A	57881.4508249127	2026-01-13 01:07:00.213	1
SA140-HGS-1374A	71780.1056423605	2026-01-13 01:07:00.213	1
SA150-CO2-1374A	21273.1288619045	2026-01-13 01:07:00.213	1
SA150-DET-1360A	81105.4082630684	2026-01-13 01:07:00.213	1
SA150-DET-1365A	73453.2540594472	2026-01-13 01:07:00.213	1
SA150-DNTS-1360A	64820.878187403	2026-01-13 01:07:00.213	1
SA150-DNTS-1365A	65148.2928794919	2026-01-13 01:07:00.213	1
SA150-EFR-1360A	41171.7898040264	2026-01-13 01:07:00.213	1
SA150-EFR-1365A	81487.2810036015	2026-01-13 01:07:00.213	1
SA150-FRS-1360A	69936.6605761025	2026-01-13 01:07:00.213	1
SA150-FRS-1365A	84028.5564782171	2026-01-13 01:07:00.213	1
SA150-HGS-1374A	94231.2058044018	2026-01-13 01:07:00.213	1
SA192-CO2-2902AN	84209.7302158807	2026-01-13 01:07:00.213	1
SA192-DET-2900AN	99927.814913229	2026-01-13 01:07:00.213	1
SA192-DET-2901AN	27282.1962551647	2026-01-13 01:07:00.213	1
SA192-DNTS2900AN	53147.6349602066	2026-01-13 01:07:00.213	1
SA192-DNTS2901AN	40108.5885737766	2026-01-13 01:07:00.213	1
SA192-EFR-2900AN	699.091300539314	2026-01-13 01:07:00.213	1
SA192-EFR-2901AN	13001.8338159633	2026-01-13 01:07:00.213	1
SA192-FRS-2900AN	89722.9215162434	2026-01-13 01:07:00.213	1
SA192-FRS-2901AN	82668.0487678122	2026-01-13 01:07:00.213	1
SA192-HGS-2902A	34788.8942556389	2026-01-13 01:07:00.213	1
SA192-HGS-2902AN	64962.9365405251	2026-01-13 01:07:00.213	1
SA192-PR-2900AN	38153.7182825188	2026-01-13 01:07:00.213	1
SA200-C1-002	92182.0032918139	2026-01-13 01:07:00.213	1
SA200-C2-002	81759.1747917318	2026-01-13 01:07:00.213	1
SA200-C3-002	21552.1196885355	2026-01-13 01:07:00.213	1
SA200-C6-002	44005.1864989031	2026-01-13 01:07:00.213	1
SA200-CO2-002	44583.856798518	2026-01-13 01:07:00.213	1
SA200-CO2-2822A	51448.2993285649	2026-01-13 01:07:00.213	1
SA200-EFR-2820A	8813.09726760335	2026-01-13 01:07:00.213	1
SA200-EFR-2821A	31386.8566841418	2026-01-13 01:07:00.213	1
SA200-FRS-2820A	81020.7153863034	2026-01-13 01:07:00.213	1
SA200-FRS-2821A	38633.418509542	2026-01-13 01:07:00.213	1
SA200-HGS-2822A	18084.648208191	2026-01-13 01:07:00.213	1
SA200-HVS-002	964.345808587828	2026-01-13 01:07:00.213	1
SA200-IC4-002	45289.5448974804	2026-01-13 01:07:00.213	1
SA200-IC5-002	72086.3715068008	2026-01-13 01:07:00.213	1
SA200-N2-002	28857.3583530504	2026-01-13 01:07:00.213	1
SA200-NC4-002	51263.606447661	2026-01-13 01:07:00.213	1
SA200-NC5-002	60411.6116808611	2026-01-13 01:07:00.213	1
SA200-PIT-1106	64414.7210139418	2026-01-13 01:07:00.213	1
SA200-SG-002	56591.1891659015	2026-01-13 01:07:00.213	1
SA2002-C1-GC	24478.0639135089	2026-01-13 01:07:00.213	1
SA2002-C2-GC	68409.1762551933	2026-01-13 01:07:00.213	1
SA2002-C3-GC	70657.0572388162	2026-01-13 01:07:00.213	1
SA2002-C6-GC	63164.3101448594	2026-01-13 01:07:00.213	1
SA2002-CO2-GC	16940.2096753783	2026-01-13 01:07:00.213	1
SA2002-DET-0107A	59177.03256907	2026-01-13 01:07:00.213	1
SA2002-DET-0107B	58869.2762337279	2026-01-13 01:07:00.213	1
SA2002-DET-0107C	93730.3381671959	2026-01-13 01:07:00.213	1
SA2002-EFR-0107A	54244.9906167052	2026-01-13 01:07:00.213	1
SA2002-EFR-0107B	94986.2196010085	2026-01-13 01:07:00.213	1
SA2002-EFR-0107C	863.98915031437	2026-01-13 01:07:00.213	1
SA2002-FRS-0107A	90444.9396145214	2026-01-13 01:07:00.213	1
SA2002-FRS-0107B	15879.8325698601	2026-01-13 01:07:00.213	1
SA2002-FRS-0107C	88290.0787061225	2026-01-13 01:07:00.213	1
SA2002-GCV-GC	38220.2264589286	2026-01-13 01:07:00.213	1
SA2002-IC4-GC	81297.6225137251	2026-01-13 01:07:00.213	1
SA2002-IC5-GC	72436.7686347937	2026-01-13 01:07:00.213	1
SA2002-N2-GC	64392.2789992526	2026-01-13 01:07:00.213	1
SA2002-NC4-GC	5632.09048153537	2026-01-13 01:07:00.213	1
SA2002-NC5-GC	23870.4515973049	2026-01-13 01:07:00.213	1
SA2002-PI-0117	24052.0877492378	2026-01-13 01:07:00.213	1
SA2002-SG-GC	19305.6524542852	2026-01-13 01:07:00.213	1
SA2002-WOB-GC	21082.1781272018	2026-01-13 01:07:00.213	1
SA2002DNTS0107A	18146.6814307832	2026-01-13 01:07:00.213	1
SA2002DNTS0107B	90538.0192483567	2026-01-13 01:07:00.213	1
SA2002DNTS0107C	21429.0731470485	2026-01-13 01:07:00.213	1
SA201-CO2-2832A	81605.9239321766	2026-01-13 01:07:00.213	1
SA201-EFR-2830A	87473.7751570715	2026-01-13 01:07:00.213	1
SA201-EFR-2831A	65994.0752169881	2026-01-13 01:07:00.213	1
SA201-FRS-2830A	31820.018250298	2026-01-13 01:07:00.213	1
SA201-FRS-2831A	99207.4559188416	2026-01-13 01:07:00.213	1
SA201-HGS-2832A	86301.7513769278	2026-01-13 01:07:00.213	1
SA202-CO2-1810A	17591.623691131	2026-01-13 01:07:00.213	1
SA202-CO2-3497A	20402.8184807954	2026-01-13 01:07:00.213	1
SA202-DET-1850A1	94386.6151106846	2026-01-13 01:07:00.213	1
SA202-DET-1850B1	42369.5794631157	2026-01-13 01:07:00.213	1
SA202-DET-1850C1	25003.5285675614	2026-01-13 01:07:00.213	1
SA202-DET-3495A	4689.79457673365	2026-01-13 01:07:00.213	1
SA202-DET-3496A	8537.36742608258	2026-01-13 01:07:00.213	1
SA202-DNTS-3495A	32870.4173388067	2026-01-13 01:07:00.213	1
SA202-DNTS-3496A	51281.629391309	2026-01-13 01:07:00.213	1
SA202-DNTS1850A1	84539.9757285058	2026-01-13 01:07:00.213	1
SA202-DNTS1850B1	79433.7605752846	2026-01-13 01:07:00.213	1
SA202-DNTS1850C1	26077.6875595971	2026-01-13 01:07:00.213	1
SA202-EFR-1850A1	31068.9530470992	2026-01-13 01:07:00.213	1
SA202-EFR-1850B1	23484.1398370491	2026-01-13 01:07:00.213	1
SA202-EFR-1850C1	86352.8291235493	2026-01-13 01:07:00.213	1
SA202-EFR-3495A	2308.76100124815	2026-01-13 01:07:00.213	1
SA202-EFR-3496A	49548.8491934763	2026-01-13 01:07:00.213	1
SA202-FRS-1850A1	77380.021306606	2026-01-13 01:07:00.213	1
SA202-FRS-1850B1	55476.5065233528	2026-01-13 01:07:00.213	1
SA202-FRS-1850C1	52059.4012051909	2026-01-13 01:07:00.213	1
SA202-FRS-3495A	11644.8399114085	2026-01-13 01:07:00.213	1
SA202-FRS-3496A	80077.7714700186	2026-01-13 01:07:00.213	1
SA202-HGS-1810A	95851.3560934247	2026-01-13 01:07:00.213	1
SA202-HGS-3497A	60733.8933890349	2026-01-13 01:07:00.213	1
SA202-PIT-1100	21940.395337812	2026-01-13 01:07:00.213	1
SA202-TIT-1100	40447.3027639186	2026-01-13 01:07:00.213	1
SA203-CO2-2842A	31959.3674152614	2026-01-13 01:07:00.213	1
SA203-EFR-2840A	76.8978764424959	2026-01-13 01:07:00.213	1
SA203-EFR-2841A	31013.6291255294	2026-01-13 01:07:00.213	1
SA203-FRS-2840A	4225.01623331826	2026-01-13 01:07:00.213	1
SA203-FRS-2841A	70087.0911699779	2026-01-13 01:07:00.213	1
SA203-HGS-2842A	4826.285769429	2026-01-13 01:07:00.213	1
SA204-CO2-6082A	25949.130372824	2026-01-13 01:07:00.213	1
SA204-EFR-6080A	43068.4484464661	2026-01-13 01:07:00.213	1
SA204-EFR-6081A	83263.9107491928	2026-01-13 01:07:00.213	1
SA204-FRS-6080A	73748.2404248095	2026-01-13 01:07:00.213	1
SA204-FRS-6081A	96391.8862766659	2026-01-13 01:07:00.213	1
SA204-HGS-6082A	46597.955805988	2026-01-13 01:07:00.213	1
SA206-EFR-6030	89362.0216849008	2026-01-13 01:07:00.213	1
SA206-FRS-6030	18510.2227561939	2026-01-13 01:07:00.213	1
SA210-PI-001	37743.2885286897	2026-01-13 01:07:00.213	1
SA2101-C1-101	89249.3673285344	2026-01-13 01:07:00.213	1
SA2101-C2-101	84453.3336715928	2026-01-13 01:07:00.213	1
SA2101-C3-101	53260.5162064583	2026-01-13 01:07:00.213	1
SA2101-C6P-101	77974.3007474245	2026-01-13 01:07:00.213	1
SA2101-CO2-002F	52837.2179325107	2026-01-13 01:07:00.213	1
SA2101-CO2-101	76519.2795057323	2026-01-13 01:07:00.213	1
SA2101-GHS-101	74364.5195668075	2026-01-13 01:07:00.213	1
SA2101-IC4-101	75505.9013437588	2026-01-13 01:07:00.213	1
SA2101-IC5-101	91026.8040121407	2026-01-13 01:07:00.213	1
SA2101-N2-101	30124.6439501341	2026-01-13 01:07:00.213	1
SA2101-NC4-101	2453.19347648894	2026-01-13 01:07:00.213	1
SA2101-NC5-101	63103.5541072846	2026-01-13 01:07:00.213	1
SA2101-SGD-101	60769.1132066129	2026-01-13 01:07:00.213	1
SA2101-WI-101	97802.2080040422	2026-01-13 01:07:00.213	1
SA300-CO2-001	19973.9470094665	2026-01-13 01:07:00.213	1
SA300-GHV-001	965.296670363916	2026-01-13 01:07:00.213	1
SA300-WOB-001	3390.13264461676	2026-01-13 01:07:00.213	1
SA3000-CO2-001	76263.4079495155	2026-01-13 01:07:00.213	1
SA3000-GHS-219	13653.998184749	2026-01-13 01:07:00.213	1
SA3000-GHV-001	965.315716302241	2026-01-13 01:07:00.213	1
SA3000-WI-219	53494.3867530104	2026-01-13 01:07:00.213	1
SA3000-WOB-001	27895.261817664	2026-01-13 01:07:00.213	1
SA3200-GHVD-006	952.650314101544	2026-01-13 01:07:00.213	1
SA3200-GHVS-006	960.295403898981	2026-01-13 01:07:00.213	1
SA330-C1-501A	7021.24705598598	2026-01-13 01:07:00.213	1
SA330-C2-501A	84512.5641713613	2026-01-13 01:07:00.213	1
SA330-C3-501A	21429.4711386468	2026-01-13 01:07:00.213	1
SA330-C6P-501A	72535.7206602237	2026-01-13 01:07:00.213	1
SA330-CEFR-066A	41861.0596099546	2026-01-13 01:07:00.213	1
SA330-CEFR-066B	79522.3330817733	2026-01-13 01:07:00.213	1
SA330-CO2-501A	59376.6526656312	2026-01-13 01:07:00.213	1
SA330-DET-066A	9972.28777923799	2026-01-13 01:07:00.213	1
SA330-DET-066B	74149.3821244428	2026-01-13 01:07:00.213	1
SA330-DNT-066A	30161.6953329271	2026-01-13 01:07:00.213	1
SA330-DNT-066B	79634.9152801343	2026-01-13 01:07:00.213	1
SA330-FR-053A	99553.1571037748	2026-01-13 01:07:00.213	1
SA330-FR-053B	89773.3630624484	2026-01-13 01:07:00.213	1
SA330-FR-062A	27263.2484558834	2026-01-13 01:07:00.213	1
SA330-FR-062R	8165.96281296866	2026-01-13 01:07:00.213	1
SA330-FR-066A	6265.70232474934	2026-01-13 01:07:00.213	1
SA330-FR-066B	30127.35312314	2026-01-13 01:07:00.213	1
SA330-GHV-501A	960.612181071732	2026-01-13 01:07:00.213	1
SA330-IC4-501A	29545.0627529425	2026-01-13 01:07:00.213	1
SA330-IC5-501A	6589.86850686201	2026-01-13 01:07:00.213	1
SA330-N2-501A	59817.3539518981	2026-01-13 01:07:00.213	1
SA330-NC4-501A	53064.3016562294	2026-01-13 01:07:00.213	1
SA330-NC5-501A	60064.83394172	2026-01-13 01:07:00.213	1
SA330-PR-023A	76756.2796361364	2026-01-13 01:07:00.213	1
SA330-PR-053B	21955.8683276704	2026-01-13 01:07:00.213	1
SA330-PR-062A	18865.2228334877	2026-01-13 01:07:00.213	1
SA3305-DET-6301A	92437.808671662	2026-01-13 01:07:00.213	1
SA3305-DET-6301B	72717.756136589	2026-01-13 01:07:00.213	1
SA3305-DNTS6301A	37356.1553078702	2026-01-13 01:07:00.213	1
SA3305-DNTS6301B	49798.9405641644	2026-01-13 01:07:00.213	1
SA3305-EFR-6301A	81263.9675562876	2026-01-13 01:07:00.213	1
SA3305-EFR-6301B	22494.4214176831	2026-01-13 01:07:00.213	1
SA3305-FRS-6301A	76951.4146178371	2026-01-13 01:07:00.213	1
SA3305-FRS-6301B	35085.2293455905	2026-01-13 01:07:00.213	1
SA3309-DET-079A	47252.5816084635	2026-01-13 01:07:00.213	1
SA3309-DET-079B	9447.72834519286	2026-01-13 01:07:00.213	1
SA3309-DNTS079A	88583.1276115731	2026-01-13 01:07:00.213	1
SA3309-DNTS079B	18145.9864427287	2026-01-13 01:07:00.213	1
SA3309-EFR-079A	96287.8800678103	2026-01-13 01:07:00.213	1
SA3309-EFR-079B	75517.6108411388	2026-01-13 01:07:00.213	1
SA3309-FR-079A	52201.3115060022	2026-01-13 01:07:00.213	1
SA3309-FR-079B	55575.5472331182	2026-01-13 01:07:00.213	1
SA3309-FRS-079A	63932.3344843423	2026-01-13 01:07:00.213	1
SA3309-FRS-079B	80184.7627299447	2026-01-13 01:07:00.213	1
SA340-C1-001	10044.0505222836	2026-01-13 01:07:00.213	1
SA340-C2-001	30898.9044273193	2026-01-13 01:07:00.213	1
SA340-C3-001	31038.6177571462	2026-01-13 01:07:00.213	1
SA340-C6-001	3079.39976508654	2026-01-13 01:07:00.213	1
SA340-CO2-001	43573.8891915753	2026-01-13 01:07:00.213	1
SA340-DRY-001	30005.2638395026	2026-01-13 01:07:00.213	1
SA340-HWI-001	64648.0872894409	2026-01-13 01:07:00.213	1
SA340-IC4-001	3373.81730674438	2026-01-13 01:07:00.213	1
SA340-IC5-001	63699.8314263395	2026-01-13 01:07:00.213	1
SA340-N2-001	13758.7305735132	2026-01-13 01:07:00.213	1
SA340-NC4-001	70990.8759211571	2026-01-13 01:07:00.213	1
SA340-NC5-001	75165.8516961938	2026-01-13 01:07:00.213	1
SA340-SAT-001	98817.488901058	2026-01-13 01:07:00.213	1
SA340-SG-001	16040.6427072234	2026-01-13 01:07:00.213	1
SA3501-FG-GHV	957.16524613062	2026-01-13 01:07:00.213	1
SA3501-FG-GHVS	954.377702761553	2026-01-13 01:07:00.213	1
SA3506-SG-C1	65945.0920974631	2026-01-13 01:07:00.213	1
SA3506-SG-C2	82554.587968794	2026-01-13 01:07:00.213	1
SA3506-SG-C3	25242.8206369469	2026-01-13 01:07:00.213	1
SA3506-SG-C6	90475.0410983152	2026-01-13 01:07:00.213	1
SA3506-SG-CO2	80005.4005012355	2026-01-13 01:07:00.213	1
SA3506-SG-GHV	952.526857335076	2026-01-13 01:07:00.213	1
SA3506-SG-GHVS	950.986450406602	2026-01-13 01:07:00.213	1
SA3506-SG-IC4	51501.7575501386	2026-01-13 01:07:00.213	1
SA3506-SG-IC5	55446.8624964211	2026-01-13 01:07:00.213	1
SA3506-SG-N2	57871.1283101246	2026-01-13 01:07:00.213	1
SA3506-SG-NC4	66806.0106374495	2026-01-13 01:07:00.213	1
SA3506-SG-NC5	36239.2820439722	2026-01-13 01:07:00.213	1
SA3506-SG-SG	27145.3939163561	2026-01-13 01:07:00.213	1
SA3600-C1-3601	81613.183296479	2026-01-13 01:07:00.213	1
SA3600-C1-3606	21498.7548233147	2026-01-13 01:07:00.213	1
SA3600-C2-3601	25664.074511586	2026-01-13 01:07:00.213	1
SA3600-C2-3606	1476.07960836538	2026-01-13 01:07:00.213	1
SA3600-C3-3601	95662.8428812395	2026-01-13 01:07:00.213	1
SA3600-C3-3606	91257.0931740644	2026-01-13 01:07:00.213	1
SA3600-C6+-3601	90021.3475842653	2026-01-13 01:07:00.213	1
SA3600-C6+-3606	70286.4758127352	2026-01-13 01:07:00.213	1
SA3600-CO2-3601	65935.3822838921	2026-01-13 01:07:00.213	1
SA3600-CO2-3606	55987.1755730669	2026-01-13 01:07:00.213	1
SA3600-GHVD3601	951.065997137872	2026-01-13 01:07:00.213	1
SA3600-GHVS3601	958.239382031501	2026-01-13 01:07:00.213	1
SA3600-GHVS3606	958.566975277592	2026-01-13 01:07:00.213	1
SA3600-iC4-3601	71361.4771886043	2026-01-13 01:07:00.213	1
SA3600-iC4-3606	47735.0006718362	2026-01-13 01:07:00.213	1
SA3600-iC5-3601	59402.4888878078	2026-01-13 01:07:00.213	1
SA3600-iC5-3606	76135.2587881199	2026-01-13 01:07:00.213	1
SA3600-N2-3601	91757.4609838161	2026-01-13 01:07:00.213	1
SA3600-N2-3606	86300.1748821402	2026-01-13 01:07:00.213	1
SA3600-nC4-3601	4179.87730914208	2026-01-13 01:07:00.213	1
SA3600-nC4-3606	9072.90598428466	2026-01-13 01:07:00.213	1
SA3600-nC5-3601	82299.4624876563	2026-01-13 01:07:00.213	1
SA3600-nC5-3606	24094.7048596193	2026-01-13 01:07:00.213	1
SA3600-SG-3601	76378.3414085961	2026-01-13 01:07:00.213	1
SA3600-SG-3606	97415.9544812829	2026-01-13 01:07:00.213	1
SA3600-WB-3601	4558.19361000541	2026-01-13 01:07:00.213	1
SA3600-WB-3606	2971.63034584687	2026-01-13 01:07:00.213	1
SA3600-WCT-3601	40573.8528519023	2026-01-13 01:07:00.213	1
SA400-C1-003	78321.4626778008	2026-01-13 01:07:00.213	1
SA400-C1-101	48469.3073372269	2026-01-13 01:07:00.213	1
SA400-C1-102	1991.4813651375	2026-01-13 01:07:00.213	1
SA400-C2-003	28924.3920716549	2026-01-13 01:07:00.213	1
SA400-C2-101	709.139179866848	2026-01-13 01:07:00.213	1
SA400-C2-102	86241.197644034	2026-01-13 01:07:00.213	1
SA400-C3-003	43736.9965832062	2026-01-13 01:07:00.213	1
SA400-C3-101	1418.96927103892	2026-01-13 01:07:00.213	1
SA400-C3-102	68330.3817527365	2026-01-13 01:07:00.213	1
SA400-C6P-003	55202.9753472333	2026-01-13 01:07:00.213	1
SA400-C6P-101	75470.1281897053	2026-01-13 01:07:00.213	1
SA400-C6P-102	73340.8270058258	2026-01-13 01:07:00.213	1
SA400-CO2-003	51724.6457926295	2026-01-13 01:07:00.213	1
SA400-CO2-101	59702.3466369012	2026-01-13 01:07:00.213	1
SA400-CO2-102	89439.0158787357	2026-01-13 01:07:00.213	1
SA400-GHD-003	48475.6558985628	2026-01-13 01:07:00.213	1
SA400-GS-101	34735.7514921137	2026-01-13 01:07:00.213	1
SA400-GS-102	57572.2894079626	2026-01-13 01:07:00.213	1
SA400-HWI-001	14324.3039928005	2026-01-13 01:07:00.213	1
SA400-HWI-002	66975.1973603788	2026-01-13 01:07:00.213	1
SA400-HWI-101	8138.26687200136	2026-01-13 01:07:00.213	1
SA400-IC4-003	26125.6625622162	2026-01-13 01:07:00.213	1
SA400-IC4-101	47674.1153603871	2026-01-13 01:07:00.213	1
SA400-IC4-102	57546.9306883705	2026-01-13 01:07:00.213	1
SA400-IC5-003	23819.6419540683	2026-01-13 01:07:00.213	1
SA400-IC5-101	83279.382184381	2026-01-13 01:07:00.213	1
SA400-IC5-102	27274.7132655097	2026-01-13 01:07:00.213	1
SA400-N2-003	53374.1631054992	2026-01-13 01:07:00.213	1
SA400-N2-101	8551.28097056929	2026-01-13 01:07:00.213	1
SA400-N2-102	88550.7567960848	2026-01-13 01:07:00.213	1
SA400-NC4-003	57032.0393324699	2026-01-13 01:07:00.213	1
SA400-NC4-101	47016.1608162832	2026-01-13 01:07:00.213	1
SA400-NC4-102	77188.4191695224	2026-01-13 01:07:00.213	1
SA400-NC5-003	47899.8749503479	2026-01-13 01:07:00.213	1
SA400-NC5-101	29140.0664514858	2026-01-13 01:07:00.213	1
SA400-NC5-102	73600.6800861996	2026-01-13 01:07:00.213	1
SA400-SG-003	79414.4983210923	2026-01-13 01:07:00.213	1
SA400-SG-101	57422.3812513735	2026-01-13 01:07:00.213	1
SA400-SG-102	90482.9028576065	2026-01-13 01:07:00.213	1
SA400-WI-003	89907.1985550058	2026-01-13 01:07:00.213	1
SA4000-C1-141	143.255099402496	2026-01-13 01:07:00.213	1
SA4000-C1-142	44570.5862783445	2026-01-13 01:07:00.213	1
SA4000-C1-143	34851.2906579431	2026-01-13 01:07:00.213	1
SA4000-C1-4302	10332.2950056958	2026-01-13 01:07:00.213	1
SA4000-C2-141	92810.8599896482	2026-01-13 01:07:00.213	1
SA4000-C2-142	84766.6512040043	2026-01-13 01:07:00.213	1
SA4000-C2-143	66042.6751560973	2026-01-13 01:07:00.213	1
SA4000-C2-4302	30158.3308270857	2026-01-13 01:07:00.213	1
SA4000-C3-141	94149.1981205234	2026-01-13 01:07:00.213	1
SA4000-C3-142	70319.3981686674	2026-01-13 01:07:00.213	1
SA4000-C3-143	11882.2721756079	2026-01-13 01:07:00.213	1
SA4000-C3-4302	45568.5808456576	2026-01-13 01:07:00.213	1
SA4000-C6-141	15404.0632015729	2026-01-13 01:07:00.213	1
SA4000-C6-142	58985.6322936305	2026-01-13 01:07:00.213	1
SA4000-C6-143	63300.94137011	2026-01-13 01:07:00.213	1
SA4000-C6-4302	12345.3866103233	2026-01-13 01:07:00.213	1
SA4000-CO2-141	40737.5664463504	2026-01-13 01:07:00.213	1
SA4000-CO2-142	38254.9097148057	2026-01-13 01:07:00.213	1
SA4000-CO2-143	36389.7101902684	2026-01-13 01:07:00.213	1
SA4000-CO2-4302	30479.770089418	2026-01-13 01:07:00.213	1
SA4000-DET-141A	73047.3326988175	2026-01-13 01:07:00.213	1
SA4000-DET-142A	96666.6992131191	2026-01-13 01:07:00.213	1
SA4000-DET-143A	48514.6856421668	2026-01-13 01:07:00.213	1
SA4000-DET-4311	86035.4203988359	2026-01-13 01:07:00.213	1
SA4000-DET-4321	59474.5045294319	2026-01-13 01:07:00.213	1
SA4000-DET-4331	21367.5529644007	2026-01-13 01:07:00.213	1
SA4000-DET-4341	41533.1189616039	2026-01-13 01:07:00.213	1
SA4000-DNTS-141A	61352.5631822311	2026-01-13 01:07:00.213	1
SA4000-DNTS-142A	90250.6541944786	2026-01-13 01:07:00.213	1
SA4000-DNTS-143A	35388.2078440219	2026-01-13 01:07:00.213	1
SA4000-DNTS-4311	30750.5362136855	2026-01-13 01:07:00.213	1
SA4000-DNTS-4321	83336.5715684324	2026-01-13 01:07:00.213	1
SA4000-DNTS-4331	81485.402771514	2026-01-13 01:07:00.213	1
SA4000-DNTS-4341	95643.930227693	2026-01-13 01:07:00.213	1
SA4000-EFR-141A	87120.6063183255	2026-01-13 01:07:00.213	1
SA4000-EFR-142A	62378.0022528483	2026-01-13 01:07:00.213	1
SA4000-EFR-143A	20467.4072436716	2026-01-13 01:07:00.213	1
SA4000-EFR-4311	34784.8189472592	2026-01-13 01:07:00.213	1
SA4000-EFR-4321	38245.6812347959	2026-01-13 01:07:00.213	1
SA4000-EFR-4331	96166.6486093462	2026-01-13 01:07:00.213	1
SA4000-EFR-4341	91696.5082755702	2026-01-13 01:07:00.213	1
SA4000-FRS-141A	40748.1623746497	2026-01-13 01:07:00.213	1
SA4000-FRS-142A	57536.1076459369	2026-01-13 01:07:00.213	1
SA4000-FRS-143A	17846.8727654046	2026-01-13 01:07:00.213	1
SA4000-FRS-4311	31750.8899742355	2026-01-13 01:07:00.213	1
SA4000-FRS-4321	15406.4974507	2026-01-13 01:07:00.213	1
SA4000-FRS-4331	32034.769865078	2026-01-13 01:07:00.213	1
SA4000-FRS-4341	24959.2303842981	2026-01-13 01:07:00.213	1
SA4000-HGD-4302	94089.1960908658	2026-01-13 01:07:00.213	1
SA4000-HGS-141	82441.4272881574	2026-01-13 01:07:00.213	1
SA4000-HGS-142	74117.9065025671	2026-01-13 01:07:00.213	1
SA4000-HGS-143	15351.6094774491	2026-01-13 01:07:00.213	1
SA4000-HGS-4302	98480.7030136797	2026-01-13 01:07:00.213	1
SA4000-IC4-141	8893.61011717887	2026-01-13 01:07:00.213	1
SA4000-IC4-142	45111.3156157986	2026-01-13 01:07:00.213	1
SA4000-IC4-143	93383.4911583894	2026-01-13 01:07:00.213	1
SA4000-IC4-4302	6454.76394542631	2026-01-13 01:07:00.213	1
SA4000-IC5-141	666.534021689833	2026-01-13 01:07:00.213	1
SA4000-IC5-142	80065.7381201516	2026-01-13 01:07:00.213	1
SA4000-IC5-143	99246.2868097532	2026-01-13 01:07:00.213	1
SA4000-IC5-4302	5267.59300232686	2026-01-13 01:07:00.213	1
SA4000-N2-141	63626.6037381579	2026-01-13 01:07:00.213	1
SA4000-N2-142	497.815160922487	2026-01-13 01:07:00.213	1
SA4000-N2-143	86322.2269994	2026-01-13 01:07:00.213	1
SA4000-N2-4302	3304.96176143583	2026-01-13 01:07:00.213	1
SA4000-NC4-141	25573.9052348985	2026-01-13 01:07:00.213	1
SA4000-NC4-142	82805.6407671447	2026-01-13 01:07:00.213	1
SA4000-NC4-143	96274.709887891	2026-01-13 01:07:00.213	1
SA4000-NC4-4302	12500.9816500233	2026-01-13 01:07:00.213	1
SA4000-NC5-141	93451.2078392101	2026-01-13 01:07:00.213	1
SA4000-NC5-142	33117.4248630153	2026-01-13 01:07:00.213	1
SA4000-NC5-143	30952.2266001166	2026-01-13 01:07:00.213	1
SA4000-NC5-4302	78042.6393605773	2026-01-13 01:07:00.213	1
SA4000-SG-141	24991.7833455028	2026-01-13 01:07:00.213	1
SA4000-SG-142	89414.2124973296	2026-01-13 01:07:00.213	1
SA4000-SG-143	89155.4293925529	2026-01-13 01:07:00.213	1
SA4000-SG-4302	9524.28921189069	2026-01-13 01:07:00.213	1
SA4000-WOB-141	75475.8994331957	2026-01-13 01:07:00.213	1
SA4000-WOB-142	48287.9420613499	2026-01-13 01:07:00.213	1
SA4000-WOB-143	25415.4906979629	2026-01-13 01:07:00.213	1
SA4000-WOB-4302	16900.4542952081	2026-01-13 01:07:00.213	1
SA4012-C1-001	17414.230546176	2026-01-13 01:07:00.213	1
SA4012-C2-001	74576.829288141	2026-01-13 01:07:00.213	1
SA4012-C3-001	38808.6135434558	2026-01-13 01:07:00.213	1
SA4012-C6P-001	62781.0798664314	2026-01-13 01:07:00.213	1
SA4012-CO2-001	42998.2025666767	2026-01-13 01:07:00.213	1
SA4012-HVD-001	968.46446436866	2026-01-13 01:07:00.213	1
SA4012-HVS-001	953.374423709472	2026-01-13 01:07:00.213	1
